zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
12071,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13602,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13784,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14203,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12194,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13321,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12138,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12912,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12839,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14031,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12833,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12803,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13475,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13662,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13668,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12866,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13032,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14539,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13628,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13617,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12153,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12164,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12828,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13111,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14525,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14202,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14785,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13084,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14723,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14304,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13655,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12246,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12886,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13407,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13211,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13820,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12930,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12084,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14755,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13135,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14510,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14480,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13651,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13665,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12147,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14227,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14120,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13066,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13132,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12053,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14132,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13750,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12914,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14226,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12041,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12186,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12887,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12008,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12161,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14213,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14486,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12928,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12094,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12965,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13625,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13080,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14471,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12852,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12824,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13029,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12865,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13618,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14141,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12222,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14769,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13082,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13491,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13365,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13642,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13489,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14009,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13312,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13483,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13478,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12956,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13118,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12123,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12019,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13204,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14216,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14416,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14742,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12303,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12202,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13420,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14042,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14750,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13659,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14727,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13144,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12845,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12156,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13142,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14701,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14030,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12864,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12983,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14081,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14215,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13424,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14772,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12972,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14020,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12816,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14710,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14047,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14070,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13340,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12819,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12010,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12047,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14437,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12143,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12205,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12926,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14131,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12136,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14707,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14048,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14571,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14706,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12917,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13353,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14171,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12067,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12873,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13456,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13367,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12308,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13413,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14766,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12183,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14036,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13120,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13477,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12121,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14172,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14060,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14167,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12809,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14543,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13480,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12075,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13360,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14126,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12976,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12857,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13494,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13406,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14056,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12993,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12016,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13051,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13056,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13678,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13671,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13677,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12201,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14302,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14144,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14758,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14756,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12977,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12128,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14269,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14264,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14265,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14267,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14260,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14263,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13404,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13217,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13218,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12235,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12234,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12237,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12236,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12233,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12232,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12238,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13290,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13683,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13107,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12174,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13221,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13220,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13225,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12345,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14010,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13657,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12260,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12261,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13341,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12288,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12212,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14508,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12107,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14133,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13426,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12181,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14429,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13043,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
12214,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13503,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
13505,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14273,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14272,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
14270,13573,Niagara Mohawk Power Corp.,NY,Bundled,Investor Owned,0.11401852715597717,0.0677603421963537,0.16974023596510682
